viewer_id,login_date,device_type,session_score,login_channel
39,2024-10-14,Tablet,95.8,Email
39,2025-01-07,Mobile,70.0,Email
39,2024-04-26,Smart TV,82.7,Email
39,2024-10-06,Smart TV,69.0,Email
39,2024-06-25,Tablet,58.8,Email
39,2024-09-27,Tablet,72.9,Apple
39,2024-01-24,Mobile,64.2,Facebook
39,2025-05-26,Web,67.8,Facebook
39,2024-06-14,Web,82.7,Apple
39,2025-02-04,Smart TV,58.5,Facebook
39,2024-11-08,Gaming Console,23.3,Apple
39,2024-01-30,Mobile,33.1,Google
39,2023-08-19,Gaming Console,55.1,Apple
39,2023-08-09,Mobile,78.0,Google
39,2024-05-13,Smart TV,67.5,Mobile OTP
39,2024-06-14,Web,72.0,Mobile OTP
39,2023-11-23,Smart TV,58.3,Apple
39,2024-09-12,Smart TV,69.3,Facebook
39,2024-02-10,Mobile,46.3,Mobile OTP
40,2024-12-03,Tablet,79.5,Mobile OTP
40,2024-12-14,Mobile,89.7,Email
40,2025-03-17,Web,54.7,Email
40,2025-06-08,Smart TV,23.5,Google
40,2023-09-30,Gaming Console,32.9,Apple
40,2024-03-23,Gaming Console,21.7,Google
40,2024-08-10,Mobile,72.3,Mobile OTP
40,2024-02-15,Mobile,46.6,Google
40,2024-06-01,Tablet,63.4,Mobile OTP
40,2024-01-08,Mobile,59.5,Email
40,2023-12-25,Smart TV,26.5,Google
40,2023-09-05,Web,52.3,Facebook
40,2024-01-25,Gaming Console,37.6,Google
40,2024-04-02,Web,53.5,Email
40,2024-09-18,Tablet,36.3,Facebook
41,2023-12-25,Gaming Console,57.0,Mobile OTP
41,2025-03-20,Mobile,89.5,Facebook
41,2023-10-21,Tablet,78.2,Email
41,2024-02-21,Mobile,79.4,Google
41,2024-08-22,Web,54.0,Apple
41,2024-02-10,Tablet,47.7,Email
41,2025-01-04,Mobile,49.7,Google
41,2024-06-25,Web,99.0,Email
41,2024-07-07,Gaming Console,23.2,Apple
41,2024-06-25,Mobile,89.4,Facebook
41,2024-02-07,Tablet,66.3,Mobile OTP
41,2023-07-13,Gaming Console,55.1,Email
41,2025-05-17,Smart TV,78.0,Mobile OTP
41,2024-06-30,Smart TV,58.9,Apple
41,2025-06-02,Mobile,89.9,Mobile OTP
41,2023-12-01,Web,92.1,Apple
41,2024-03-10,Smart TV,53.7,Email
41,2023-08-02,Tablet,42.1,Apple
42,2024-06-22,Tablet,42.7,Email
42,2025-04-01,Web,48.7,Email
42,2024-10-17,Gaming Console,50.7,Facebook
42,2024-06-04,Smart TV,57.3,Email
42,2024-07-23,Web,86.9,Apple
42,2025-03-07,Smart TV,38.9,Google
42,2024-05-07,Tablet,82.1,Email
42,2025-04-02,Mobile,52.4,Mobile OTP
42,2024-12-09,Gaming Console,68.1,Email
42,2025-01-05,Smart TV,70.6,Email
42,2024-03-20,Web,49.8,Facebook
42,2024-04-14,Mobile,61.0,Apple
42,2024-08-16,Mobile,53.0,Mobile OTP
42,2023-11-16,Mobile,25.5,Mobile OTP
43,2024-08-04,Gaming Console,39.8,Email
43,2023-08-19,Tablet,89.7,Facebook
43,2024-06-29,Tablet,55.6,Facebook
43,2025-01-05,Mobile,61.2,Apple
43,2024-01-17,Gaming Console,48.7,Google
43,2025-06-19,Gaming Console,67.4,Mobile OTP
43,2024-11-05,Gaming Console,33.1,Email
43,2023-09-21,Smart TV,51.3,Facebook
43,2025-06-08,Smart TV,97.6,Google
43,2024-04-09,Gaming Console,40.7,Facebook
43,2025-01-28,Mobile,72.5,Facebook
43,2024-02-29,Gaming Console,46.0,Apple
43,2025-05-13,Mobile,81.9,Email
43,2024-12-29,Gaming Console,30.5,Mobile OTP
43,2023-11-19,Smart TV,97.6,Apple
43,2024-07-03,Gaming Console,56.3,Mobile OTP
43,2024-06-26,Smart TV,38.9,Facebook
43,2023-07-30,Tablet,25.9,Google
43,2023-10-05,Tablet,33.6,Apple
43,2024-02-25,Gaming Console,61.6,Mobile OTP
44,2024-06-07,Tablet,54.5,Facebook
44,2024-05-26,Smart TV,39.9,Facebook
44,2024-09-12,Tablet,69.4,Email
44,2024-07-07,Smart TV,76.5,Mobile OTP
44,2024-02-21,Web,33.4,Google
44,2024-09-17,Mobile,33.4,Facebook
44,2023-10-23,Smart TV,22.9,Google
44,2025-06-20,Tablet,78.9,Email
44,2024-12-18,Smart TV,73.1,Facebook
44,2024-01-31,Smart TV,58.0,Google
44,2024-02-27,Tablet,87.5,Google
44,2025-02-21,Web,84.5,Mobile OTP
44,2024-07-20,Mobile,66.8,Apple
44,2024-11-26,Tablet,89.5,Email
44,2024-02-01,Tablet,36.5,Mobile OTP
44,2025-02-12,Tablet,29.0,Mobile OTP
44,2024-03-22,Smart TV,41.6,Facebook
44,2024-10-31,Mobile,24.6,Email
44,2025-06-12,Smart TV,62.5,Apple
44,2024-08-26,Gaming Console,94.9,Mobile OTP
45,2025-01-29,Gaming Console,29.8,Apple
45,2024-12-08,Mobile,56.2,Google
45,2024-11-10,Smart TV,94.7,Email
45,2023-07-16,Tablet,45.3,Facebook
45,2024-06-07,Tablet,60.6,Facebook
45,2025-06-02,Tablet,23.3,Apple
45,2025-01-19,Mobile,31.9,Mobile OTP
45,2025-01-14,Web,98.9,Apple
45,2024-08-22,Web,97.2,Apple
45,2024-12-05,Smart TV,20.4,Google
45,2024-08-26,Tablet,96.1,Facebook
45,2023-10-29,Smart TV,71.1,Apple
46,2024-09-28,Mobile,66.4,Google
46,2024-09-22,Smart TV,40.3,Facebook
46,2025-03-02,Smart TV,61.7,Mobile OTP
46,2023-10-13,Gaming Console,47.4,Google
46,2024-11-05,Mobile,62.6,Google
46,2023-07-20,Tablet,30.1,Mobile OTP
46,2025-05-20,Mobile,30.6,Facebook
46,2023-09-15,Mobile,31.5,Google
46,2023-07-10,Mobile,95.2,Facebook
46,2024-02-11,Web,78.6,Apple
46,2023-10-15,Gaming Console,33.0,Email
46,2024-11-12,Gaming Console,35.1,Facebook
46,2024-04-21,Web,78.5,Apple
46,2025-01-13,Web,32.5,Apple
46,2025-04-29,Gaming Console,38.8,Apple
46,2025-03-26,Tablet,97.1,Email
46,2024-12-15,Web,40.4,Google
46,2023-08-11,Gaming Console,72.9,Facebook
46,2023-10-05,Mobile,98.3,Mobile OTP
46,2023-11-25,Gaming Console,49.9,Mobile OTP
47,2024-02-19,Smart TV,39.5,Email
47,2024-10-23,Tablet,86.5,Facebook
47,2024-07-15,Web,89.2,Mobile OTP
47,2024-02-11,Tablet,81.5,Apple
47,2023-10-31,Web,29.0,Mobile OTP
47,2025-04-23,Mobile,83.6,Facebook
47,2024-03-03,Tablet,93.5,Apple
47,2024-03-11,Mobile,68.0,Email
47,2025-01-11,Mobile,95.3,Mobile OTP
47,2024-12-04,Smart TV,86.1,Facebook
47,2024-10-09,Tablet,73.4,Mobile OTP
47,2024-11-14,Gaming Console,66.2,Facebook
47,2024-09-14,Mobile,47.9,Mobile OTP
48,2023-11-14,Mobile,100.0,Email
48,2023-12-24,Mobile,23.9,Email
48,2024-08-07,Smart TV,98.2,Mobile OTP
48,2023-12-08,Web,52.6,Google
48,2025-06-07,Gaming Console,89.7,Apple
48,2024-01-30,Smart TV,82.6,Email
48,2024-01-24,Tablet,65.4,Facebook
48,2023-11-25,Gaming Console,79.1,Google
48,2024-11-23,Smart TV,90.3,Apple
48,2024-02-13,Gaming Console,52.3,Facebook
48,2024-03-07,Mobile,46.2,Mobile OTP
48,2025-05-09,Mobile,73.4,Email
48,2025-01-28,Web,84.6,Google
49,2024-01-12,Mobile,90.2,Apple
49,2023-09-24,Smart TV,45.4,Mobile OTP
49,2024-11-02,Mobile,89.5,Facebook
49,2024-03-30,Mobile,50.1,Mobile OTP
49,2025-06-12,Mobile,43.7,Facebook
49,2025-02-14,Web,71.9,Email
49,2025-05-24,Tablet,46.3,Mobile OTP
49,2025-02-04,Gaming Console,70.4,Email
49,2024-01-25,Web,68.8,Email
49,2024-01-23,Web,65.1,Facebook
49,2024-11-30,Tablet,50.4,Mobile OTP
49,2024-03-06,Smart TV,63.9,Mobile OTP
49,2024-05-15,Web,67.7,Apple
50,2023-12-31,Web,55.6,Email
50,2024-06-11,Tablet,21.2,Google
50,2023-11-21,Gaming Console,67.0,Apple
50,2024-07-24,Mobile,33.5,Google
50,2025-05-09,Web,71.4,Facebook
50,2024-11-16,Gaming Console,80.7,Facebook
50,2023-10-05,Tablet,60.0,Email
50,2024-09-19,Mobile,63.4,Apple
50,2024-08-28,Web,96.1,Apple
50,2023-12-21,Tablet,87.8,Facebook
50,2024-10-28,Mobile,93.1,Mobile OTP
50,2024-07-19,Gaming Console,85.1,Email
51,2024-10-05,Web,50.4,Mobile OTP
51,2023-08-04,Tablet,51.9,Mobile OTP
51,2024-04-24,Mobile,66.4,Email
51,2024-12-02,Mobile,62.7,Apple
51,2023-09-08,Gaming Console,68.6,Mobile OTP
51,2025-01-10,Mobile,81.2,Facebook
51,2023-06-30,Smart TV,85.0,Facebook
51,2024-08-02,Smart TV,77.4,Google
51,2025-05-06,Smart TV,96.4,Google
51,2024-04-19,Tablet,21.5,Apple
51,2025-05-10,Mobile,35.7,Google
51,2025-03-30,Mobile,20.6,Google
51,2024-06-10,Mobile,71.8,Facebook
51,2023-11-19,Tablet,91.8,Email
51,2025-05-31,Smart TV,39.5,Facebook
51,2024-02-16,Gaming Console,94.2,Mobile OTP
51,2024-10-11,Tablet,24.8,Google
51,2025-04-20,Smart TV,94.8,Facebook
51,2023-08-31,Gaming Console,48.1,Mobile OTP
51,2024-08-19,Smart TV,28.1,Google
52,2024-07-22,Gaming Console,40.5,Email
52,2024-12-06,Gaming Console,42.8,Email
52,2025-05-11,Smart TV,44.6,Facebook
52,2025-04-24,Tablet,84.2,Apple
52,2023-11-01,Smart TV,63.1,Google
52,2025-04-01,Gaming Console,44.9,Apple
52,2023-11-02,Mobile,68.8,Apple
52,2025-04-29,Gaming Console,77.3,Facebook
52,2025-06-24,Web,41.8,Email
52,2024-04-12,Web,53.1,Mobile OTP
52,2024-06-23,Smart TV,29.8,Email
52,2025-05-11,Tablet,34.5,Mobile OTP
52,2025-05-30,Gaming Console,74.5,Apple
52,2025-05-03,Mobile,34.5,Email
52,2025-03-28,Smart TV,62.0,Google
53,2023-07-03,Smart TV,43.6,Mobile OTP
53,2024-08-15,Tablet,83.5,Mobile OTP
53,2023-09-13,Gaming Console,34.8,Mobile OTP
53,2025-06-14,Smart TV,93.4,Google
53,2024-01-21,Mobile,54.0,Google
53,2025-06-19,Tablet,27.0,Mobile OTP
53,2024-07-28,Web,85.3,Facebook
53,2024-06-22,Smart TV,49.9,Facebook
53,2025-05-13,Smart TV,62.1,Apple
53,2025-03-10,Mobile,29.0,Facebook
53,2024-06-03,Tablet,20.2,Email
53,2023-11-14,Smart TV,71.0,Google
53,2023-09-17,Web,61.2,Facebook
53,2023-10-23,Gaming Console,67.5,Google
53,2024-05-27,Mobile,83.5,Email
53,2024-01-01,Smart TV,71.7,Apple
53,2023-11-10,Gaming Console,34.0,Apple
53,2024-12-16,Tablet,48.9,Google
54,2025-01-25,Web,81.6,Apple
54,2024-08-15,Gaming Console,64.5,Apple
54,2024-12-31,Gaming Console,40.5,Mobile OTP
54,2023-11-02,Gaming Console,44.2,Email
54,2025-03-13,Tablet,78.6,Apple
54,2025-04-12,Smart TV,88.1,Facebook
54,2025-02-20,Web,73.7,Google
54,2024-07-07,Smart TV,84.8,Mobile OTP
54,2023-08-29,Mobile,81.3,Google
54,2024-10-28,Web,32.0,Facebook
54,2023-11-09,Gaming Console,53.9,Facebook
54,2023-10-07,Tablet,32.2,Email
54,2024-02-18,Smart TV,38.8,Email
54,2023-12-25,Tablet,89.5,Mobile OTP
54,2024-01-03,Mobile,57.8,Email
54,2023-12-16,Gaming Console,62.8,Mobile OTP
54,2024-12-28,Tablet,34.3,Apple
54,2025-05-24,Gaming Console,45.0,Mobile OTP
54,2024-02-02,Smart TV,38.4,Facebook
55,2024-12-06,Web,63.7,Apple
55,2023-07-05,Smart TV,38.6,Google
55,2024-10-16,Web,51.3,Apple
55,2024-11-14,Tablet,67.6,Apple
55,2023-08-11,Tablet,59.7,Email
55,2023-09-21,Web,99.0,Google
55,2024-02-06,Smart TV,30.9,Google
55,2024-04-18,Web,75.6,Mobile OTP
55,2024-06-28,Web,52.3,Email
55,2025-04-11,Smart TV,54.3,Apple
55,2024-11-22,Smart TV,77.4,Apple
55,2024-02-09,Tablet,75.4,Mobile OTP
55,2023-09-20,Gaming Console,99.3,Facebook
55,2025-04-26,Gaming Console,30.3,Mobile OTP
55,2024-01-28,Smart TV,28.3,Google
55,2024-09-18,Smart TV,77.9,Email
55,2023-12-04,Gaming Console,66.3,Google
55,2023-10-02,Gaming Console,41.9,Facebook
56,2023-10-16,Web,26.9,Mobile OTP
56,2024-12-24,Smart TV,91.5,Email
56,2024-09-11,Tablet,35.3,Mobile OTP
56,2024-04-25,Smart TV,45.9,Facebook
56,2024-08-01,Mobile,38.1,Facebook
56,2024-06-05,Gaming Console,48.4,Apple
56,2024-07-23,Tablet,25.6,Apple
56,2024-10-24,Mobile,61.5,Email
56,2023-12-03,Web,25.4,Email
56,2023-12-24,Tablet,84.0,Apple
56,2024-12-29,Smart TV,38.7,Apple
56,2025-03-26,Tablet,63.2,Email
56,2023-08-25,Tablet,90.4,Email
56,2024-05-18,Tablet,72.1,Google
56,2024-11-22,Web,62.6,Email
57,2023-08-23,Mobile,35.2,Mobile OTP
57,2024-08-12,Gaming Console,24.2,Facebook
57,2023-08-11,Mobile,50.3,Mobile OTP
57,2024-07-31,Smart TV,49.0,Apple
57,2024-06-30,Web,99.6,Google
57,2024-08-18,Tablet,55.7,Email
57,2023-10-14,Gaming Console,46.7,Mobile OTP
57,2024-02-21,Web,66.4,Mobile OTP
57,2024-07-11,Web,27.1,Mobile OTP
57,2023-09-19,Gaming Console,96.9,Apple
57,2023-11-24,Web,70.8,Email
57,2024-08-26,Gaming Console,80.4,Apple
57,2023-09-01,Tablet,33.6,Email
57,2024-07-04,Mobile,52.8,Mobile OTP
58,2025-02-07,Web,85.7,Email
58,2024-05-23,Tablet,20.1,Facebook
58,2024-07-06,Mobile,44.1,Email
58,2024-05-25,Tablet,98.5,Email
58,2023-08-08,Tablet,58.0,Email
58,2024-05-29,Smart TV,50.6,Facebook
58,2025-02-05,Mobile,29.6,Facebook
58,2024-12-06,Gaming Console,97.9,Apple
58,2024-04-11,Gaming Console,21.6,Google
58,2025-02-12,Tablet,79.0,Apple
58,2024-12-23,Tablet,81.5,Email
58,2024-08-22,Smart TV,39.5,Mobile OTP
58,2023-07-30,Tablet,73.7,Apple
58,2024-03-04,Web,27.4,Apple
58,2023-08-12,Web,40.6,Apple
58,2025-06-22,Tablet,83.0,Mobile OTP
58,2025-05-10,Smart TV,89.2,Mobile OTP
58,2023-08-16,Gaming Console,68.7,Mobile OTP
58,2025-05-09,Gaming Console,60.5,Mobile OTP
58,2023-07-20,Gaming Console,32.7,Facebook
59,2024-04-20,Tablet,44.3,Facebook
59,2025-01-09,Smart TV,41.0,Email
59,2025-01-06,Gaming Console,48.8,Facebook
59,2025-06-11,Smart TV,27.0,Google
59,2024-10-11,Mobile,95.0,Email
59,2024-04-29,Mobile,64.3,Facebook
59,2025-06-21,Smart TV,44.4,Facebook
59,2024-04-01,Tablet,51.8,Email
59,2025-03-23,Tablet,55.8,Google
59,2025-04-19,Smart TV,68.0,Google
59,2024-03-27,Web,61.3,Apple
59,2024-11-07,Gaming Console,93.6,Facebook
59,2024-10-22,Gaming Console,59.8,Facebook
59,2024-07-25,Gaming Console,99.4,Apple
59,2024-10-16,Tablet,88.1,Email
60,2024-03-07,Tablet,29.3,Mobile OTP
60,2023-11-04,Gaming Console,85.4,Facebook
60,2024-07-23,Mobile,50.4,Email
60,2024-07-17,Smart TV,90.2,Mobile OTP
60,2024-12-10,Smart TV,89.4,Email
60,2023-12-06,Tablet,84.5,Google
60,2023-06-29,Smart TV,83.2,Apple
60,2023-07-13,Web,44.4,Email
60,2024-01-31,Web,26.5,Mobile OTP
60,2024-10-31,Mobile,52.2,Facebook
60,2024-07-28,Tablet,33.9,Email
60,2024-07-19,Tablet,75.6,Google
61,2025-02-17,Tablet,96.6,Mobile OTP
61,2023-12-24,Web,65.8,Google
61,2024-03-06,Web,94.6,Google
61,2024-01-14,Smart TV,66.0,Google
61,2025-05-12,Web,58.3,Google
61,2024-12-07,Mobile,45.1,Apple
61,2023-09-17,Gaming Console,68.5,Apple
61,2025-02-07,Gaming Console,31.1,Apple
61,2024-04-28,Web,91.9,Facebook
61,2025-01-06,Tablet,86.3,Mobile OTP
61,2025-04-03,Mobile,45.4,Mobile OTP
61,2023-07-08,Mobile,96.2,Apple
61,2023-11-24,Tablet,86.0,Mobile OTP
62,2023-09-08,Smart TV,29.7,Facebook
62,2023-07-21,Mobile,58.3,Mobile OTP
62,2024-09-05,Gaming Console,60.5,Mobile OTP
62,2024-11-22,Tablet,38.6,Google
62,2023-08-01,Mobile,26.4,Apple
62,2024-12-19,Web,82.1,Google
62,2024-04-16,Gaming Console,29.8,Google
62,2023-12-15,Gaming Console,67.5,Apple
62,2023-12-02,Web,94.9,Email
62,2025-03-19,Mobile,90.1,Mobile OTP
62,2023-08-07,Smart TV,42.2,Email
62,2024-06-29,Tablet,88.1,Facebook
62,2024-01-24,Web,20.0,Facebook
62,2025-02-12,Tablet,21.4,Facebook
62,2024-12-12,Tablet,68.2,Facebook
62,2024-02-15,Smart TV,49.2,Email
63,2024-09-06,Web,65.2,Mobile OTP
63,2024-10-30,Gaming Console,35.3,Apple
63,2024-02-16,Web,36.9,Facebook
63,2024-02-02,Gaming Console,58.8,Google
63,2023-10-09,Mobile,80.3,Email
63,2024-10-21,Smart TV,69.6,Apple
63,2023-12-05,Web,43.8,Google
63,2024-02-01,Mobile,54.4,Email
63,2023-08-10,Mobile,33.7,Facebook
63,2025-05-20,Tablet,26.0,Mobile OTP
63,2025-03-31,Gaming Console,82.6,Apple
63,2025-04-23,Gaming Console,41.2,Mobile OTP
63,2024-09-26,Tablet,34.2,Apple
63,2024-05-04,Tablet,75.3,Facebook
64,2024-06-23,Mobile,60.8,Facebook
64,2025-06-06,Mobile,99.7,Mobile OTP
64,2025-05-15,Web,85.1,Apple
64,2024-10-29,Mobile,69.2,Email
64,2025-01-21,Tablet,44.5,Facebook
64,2024-02-14,Smart TV,69.9,Email
64,2024-04-26,Smart TV,62.2,Mobile OTP
64,2023-10-14,Mobile,54.1,Apple
64,2024-03-28,Tablet,30.5,Facebook
64,2024-12-29,Gaming Console,90.9,Mobile OTP
64,2024-06-07,Tablet,56.0,Mobile OTP
64,2025-03-08,Tablet,35.6,Mobile OTP
65,2024-02-01,Tablet,62.0,Apple
65,2024-11-25,Smart TV,58.5,Facebook
65,2025-02-05,Smart TV,34.2,Apple
65,2025-04-25,Web,51.0,Google
65,2024-08-11,Web,97.1,Apple
65,2025-06-03,Gaming Console,39.9,Email
65,2024-08-07,Mobile,30.7,Mobile OTP
65,2023-10-03,Gaming Console,53.5,Mobile OTP
65,2023-12-21,Gaming Console,83.2,Facebook
65,2023-11-22,Smart TV,66.6,Facebook
65,2024-10-11,Smart TV,74.5,Email
65,2025-05-01,Gaming Console,35.2,Email
65,2025-03-07,Gaming Console,69.5,Google
65,2023-09-02,Tablet,45.9,Facebook
65,2024-12-07,Mobile,86.7,Mobile OTP
65,2023-11-13,Smart TV,70.3,Apple
65,2024-01-09,Web,35.9,Google
65,2024-10-31,Tablet,25.2,Email
66,2024-09-09,Web,49.7,Google
66,2025-03-26,Tablet,41.3,Google
66,2023-11-11,Mobile,71.7,Apple
66,2025-01-03,Gaming Console,59.9,Email
66,2024-12-07,Gaming Console,41.3,Mobile OTP
66,2024-08-08,Mobile,31.9,Facebook
66,2024-06-11,Mobile,30.2,Apple
66,2025-03-23,Mobile,89.2,Google
66,2024-02-25,Gaming Console,39.5,Email
66,2025-05-26,Gaming Console,72.1,Email
66,2023-07-08,Gaming Console,84.9,Facebook
66,2025-05-12,Mobile,69.1,Email
66,2025-05-30,Web,88.8,Email
66,2023-09-20,Gaming Console,51.4,Email
66,2025-06-26,Gaming Console,96.5,Google
67,2024-06-11,Mobile,96.4,Mobile OTP
67,2023-12-21,Smart TV,83.0,Email
67,2024-09-10,Mobile,45.2,Apple
67,2023-11-23,Mobile,75.1,Apple
67,2025-04-25,Web,55.0,Apple
67,2024-08-03,Tablet,40.4,Mobile OTP
67,2025-01-13,Mobile,87.3,Facebook
67,2024-03-31,Web,23.1,Mobile OTP
67,2024-07-21,Tablet,92.1,Mobile OTP
67,2024-03-15,Smart TV,56.9,Google
67,2024-01-04,Tablet,71.0,Facebook
67,2024-07-05,Web,72.7,Email
68,2024-06-24,Tablet,70.9,Mobile OTP
68,2023-09-07,Web,69.1,Facebook
68,2025-06-13,Smart TV,25.3,Google
68,2024-06-04,Tablet,61.5,Email
68,2025-03-01,Smart TV,32.0,Facebook
68,2025-04-25,Tablet,79.0,Apple
68,2024-03-23,Tablet,61.0,Apple
68,2024-04-24,Tablet,74.4,Email
68,2024-08-11,Web,23.3,Email
68,2023-12-05,Web,26.8,Facebook
68,2023-10-11,Gaming Console,77.3,Apple
68,2024-01-03,Gaming Console,25.8,Mobile OTP
68,2025-05-10,Web,25.7,Google
68,2024-08-23,Smart TV,21.0,Google
68,2024-04-27,Tablet,96.5,Google
68,2023-10-16,Smart TV,79.0,Apple
68,2024-02-23,Tablet,48.3,Mobile OTP
69,2024-03-30,Smart TV,48.0,Mobile OTP
69,2025-02-25,Mobile,82.0,Apple
69,2024-06-25,Web,72.9,Apple
69,2024-10-17,Web,34.8,Google
69,2024-11-08,Web,33.9,Email
69,2024-01-01,Smart TV,27.9,Email
69,2025-02-16,Mobile,72.8,Google
69,2025-06-02,Tablet,81.1,Email
69,2024-10-08,Mobile,41.2,Mobile OTP
69,2024-06-19,Smart TV,21.7,Google
69,2023-10-27,Smart TV,26.6,Apple
69,2025-01-28,Tablet,97.4,Google
69,2023-10-28,Mobile,43.6,Facebook
69,2024-12-04,Mobile,81.5,Facebook
69,2024-06-17,Tablet,70.0,Google
70,2025-04-27,Smart TV,73.4,Email
70,2024-07-27,Smart TV,20.8,Mobile OTP
70,2024-10-08,Mobile,40.4,Mobile OTP
70,2023-08-08,Smart TV,40.9,Apple
70,2023-07-21,Tablet,25.5,Google
70,2025-03-06,Smart TV,96.8,Google
70,2025-05-17,Web,58.3,Email
70,2024-10-27,Web,91.7,Apple
70,2025-01-05,Tablet,45.8,Apple
70,2024-04-23,Mobile,30.0,Google
70,2025-03-03,Gaming Console,57.9,Facebook
70,2023-12-13,Smart TV,29.1,Facebook
70,2024-11-24,Mobile,58.9,Mobile OTP
71,2023-07-03,Web,30.2,Apple
71,2024-06-30,Mobile,47.1,Mobile OTP
71,2024-03-25,Gaming Console,94.2,Mobile OTP
71,2024-09-20,Mobile,38.0,Google
71,2024-10-26,Smart TV,49.8,Apple
71,2024-09-19,Smart TV,54.6,Facebook
71,2024-06-14,Tablet,55.2,Email
71,2024-06-17,Tablet,69.0,Email
71,2023-07-01,Mobile,95.4,Apple
71,2024-08-03,Web,39.3,Google
71,2023-07-05,Mobile,29.7,Facebook
71,2024-07-18,Gaming Console,35.8,Facebook
71,2024-01-13,Gaming Console,91.0,Email
72,2025-06-10,Smart TV,99.4,Email
72,2023-07-09,Mobile,73.7,Facebook
72,2025-02-10,Gaming Console,45.4,Facebook
72,2024-10-31,Mobile,90.3,Mobile OTP
72,2025-02-05,Web,40.7,Google
72,2025-04-22,Mobile,63.5,Mobile OTP
72,2023-09-13,Tablet,70.9,Google
72,2023-09-05,Mobile,37.7,Mobile OTP
72,2023-10-13,Gaming Console,98.3,Google
72,2023-11-14,Gaming Console,79.9,Google
72,2024-07-15,Web,64.6,Email
72,2025-02-11,Mobile,34.4,Mobile OTP
72,2024-01-08,Gaming Console,24.3,Mobile OTP
72,2024-04-12,Web,45.6,Facebook
72,2024-03-25,Mobile,80.3,Mobile OTP
72,2024-04-18,Smart TV,41.5,Google
72,2024-08-13,Gaming Console,63.2,Google
72,2025-06-19,Smart TV,78.2,Email
72,2023-12-09,Mobile,28.6,Google
73,2024-11-08,Smart TV,78.1,Mobile OTP
73,2025-03-07,Gaming Console,85.4,Email
73,2024-10-16,Gaming Console,37.1,Mobile OTP
73,2025-03-15,Tablet,60.5,Mobile OTP
73,2025-01-02,Smart TV,87.3,Facebook
73,2023-09-03,Gaming Console,78.6,Facebook
73,2024-03-30,Mobile,63.4,Email
73,2024-08-04,Smart TV,67.2,Email
73,2023-08-07,Smart TV,60.7,Facebook
73,2023-07-03,Mobile,43.8,Apple
73,2023-10-30,Gaming Console,65.2,Email
73,2024-06-26,Tablet,75.1,Facebook
73,2024-05-09,Smart TV,89.9,Email
73,2025-01-20,Tablet,70.9,Apple
73,2024-08-13,Smart TV,80.9,Apple
73,2025-03-15,Smart TV,32.8,Mobile OTP
74,2023-09-04,Smart TV,39.7,Mobile OTP
74,2024-07-17,Gaming Console,78.1,Facebook
74,2023-07-28,Smart TV,99.3,Email
74,2023-11-28,Mobile,27.9,Google
74,2025-03-22,Smart TV,52.1,Apple
74,2025-04-05,Smart TV,84.0,Apple
74,2024-06-08,Tablet,36.3,Email
74,2023-07-31,Gaming Console,64.4,Facebook
74,2023-08-20,Web,78.6,Apple
74,2025-05-03,Web,69.3,Apple
74,2025-04-14,Web,35.0,Google
74,2024-08-11,Smart TV,48.4,Email
74,2023-07-21,Tablet,82.7,Email
74,2025-05-05,Gaming Console,64.3,Google
74,2024-02-11,Web,20.4,Facebook
74,2025-05-29,Smart TV,80.9,Mobile OTP
74,2024-08-29,Tablet,22.8,Facebook
74,2024-12-27,Web,79.7,Google
74,2024-11-28,Tablet,36.2,Facebook
75,2024-04-13,Mobile,80.7,Email
75,2023-08-22,Mobile,74.3,Email
75,2023-10-23,Smart TV,80.5,Facebook
75,2023-12-19,Smart TV,87.4,Apple
75,2025-02-26,Gaming Console,57.6,Google
75,2024-04-06,Smart TV,60.2,Google
75,2025-04-12,Mobile,30.0,Google
75,2024-02-24,Tablet,50.8,Email
75,2024-12-30,Tablet,71.5,Apple
75,2023-10-07,Mobile,82.4,Google
75,2025-06-18,Gaming Console,37.4,Mobile OTP
75,2024-12-07,Mobile,31.0,Email
75,2024-06-27,Mobile,73.0,Mobile OTP
76,2025-06-08,Web,75.6,Email
76,2023-08-05,Smart TV,20.3,Facebook
76,2024-05-11,Web,69.6,Google
76,2025-03-01,Gaming Console,48.4,Google
76,2024-03-01,Mobile,83.5,Apple
76,2025-01-09,Gaming Console,27.4,Google
76,2025-05-25,Tablet,67.1,Google
76,2024-04-11,Tablet,58.5,Email
76,2025-01-12,Web,71.4,Email
76,2023-07-18,Smart TV,25.2,Facebook
76,2024-01-12,Tablet,66.4,Google
76,2025-06-21,Web,64.9,Apple
76,2024-06-19,Web,64.9,Facebook
76,2024-03-13,Web,68.3,Facebook
76,2025-05-14,Mobile,74.1,Mobile OTP
76,2024-05-07,Web,84.4,Facebook
76,2024-11-04,Tablet,41.6,Apple
77,2024-10-21,Gaming Console,59.9,Apple
77,2023-08-28,Mobile,26.2,Google
77,2024-09-21,Tablet,24.7,Google
77,2025-01-30,Mobile,46.7,Facebook
77,2024-11-29,Web,82.8,Google
77,2023-08-25,Web,76.6,Google
77,2023-10-17,Tablet,83.1,Email
77,2024-11-28,Smart TV,61.4,Apple
77,2024-10-02,Gaming Console,55.2,Apple
77,2024-12-18,Tablet,31.8,Mobile OTP
77,2024-02-13,Smart TV,46.3,Apple
77,2023-09-12,Web,54.7,Google
77,2023-06-30,Smart TV,27.1,Apple
77,2024-02-07,Gaming Console,37.6,Mobile OTP
