session_id,viewer_id,session_start,session_end,session_duration,is_successful
411,30,2023-12-20 13:01:51,2023-12-20 13:41:51,40,True
412,30,2024-02-10 10:20:40,2024-02-10 10:58:40,38,True
413,30,2025-02-16 15:06:16,2025-02-16 15:57:16,51,True
414,30,2023-08-28 23:27:49,2023-08-29 00:14:49,47,True
415,30,2024-09-09 00:21:11,2024-09-09 01:09:11,48,True
416,30,2024-11-07 20:24:54,2024-11-07 21:25:54,61,True
417,30,2024-01-06 18:12:27,2024-01-06 19:11:27,59,True
418,30,2023-11-21 23:44:36,2023-11-22 00:50:36,66,True
419,30,2024-03-01 15:58:39,2024-03-01 16:23:39,25,True
420,31,2023-12-20 01:06:25,2023-12-20 02:02:25,56,True
421,31,2023-10-04 00:30:46,2023-10-04 01:25:46,55,True
422,31,2025-06-02 13:45:21,2025-06-02 14:19:21,34,True
423,31,2025-06-19 20:01:42,2025-06-19 20:44:42,43,True
424,31,2025-05-20 02:08:26,2025-05-20 03:01:26,53,True
425,31,2025-06-08 17:16:33,2025-06-08 18:15:33,59,False
426,31,2023-11-11 12:05:33,2023-11-11 13:02:33,57,True
427,31,2024-03-21 05:47:02,2024-03-21 06:39:02,52,True
428,31,2023-08-09 05:32:53,2023-08-09 06:46:53,74,True
429,31,2024-07-20 11:56:12,2024-07-20 12:37:12,41,True
430,31,2023-12-09 10:44:26,2023-12-09 11:43:26,59,True
431,32,2024-01-04 14:52:51,2024-01-04 15:49:51,57,True
432,32,2023-11-22 22:25:25,2023-11-22 23:29:25,64,True
433,32,2025-02-12 16:00:43,2025-02-12 16:56:43,56,True
434,32,2025-02-08 01:13:04,2025-02-08 01:58:04,45,True
435,32,2023-12-21 02:46:04,2023-12-21 03:45:04,59,False
436,32,2023-08-24 15:09:16,2023-08-24 16:12:16,63,True
437,32,2025-02-26 16:55:14,2025-02-26 17:51:14,56,True
438,32,2025-03-08 20:21:26,2025-03-08 20:59:26,38,True
439,32,2024-07-18 13:53:08,2024-07-18 14:41:08,48,True
440,32,2024-04-19 11:38:58,2024-04-19 12:43:58,65,True
441,32,2024-03-27 06:02:48,2024-03-27 06:32:48,30,True
442,32,2024-12-04 04:46:18,2024-12-04 05:05:18,19,True
443,32,2024-03-24 06:44:38,2024-03-24 07:57:38,73,True
444,32,2024-06-03 05:13:18,2024-06-03 06:11:18,58,False
445,33,2024-12-10 18:29:21,2024-12-10 19:21:21,52,True
446,33,2025-04-27 08:57:40,2025-04-27 09:52:40,55,True
447,33,2024-08-12 22:27:57,2024-08-12 23:07:57,40,False
448,33,2024-01-10 07:59:38,2024-01-10 08:50:38,51,True
449,33,2024-02-24 19:32:41,2024-02-24 19:58:41,26,True
450,33,2024-05-24 10:46:17,2024-05-24 11:18:17,32,True
451,33,2024-08-29 19:38:14,2024-08-29 19:55:14,17,True
452,33,2025-04-11 20:53:16,2025-04-11 21:46:16,53,True
453,33,2025-01-30 16:50:49,2025-01-30 17:54:49,64,True
454,33,2024-01-10 02:31:38,2024-01-10 03:00:38,29,True
455,33,2025-01-12 03:33:53,2025-01-12 03:38:53,5,True
456,33,2025-04-16 16:07:39,2025-04-16 16:27:39,20,True
457,33,2024-10-04 12:57:06,2024-10-04 13:22:06,25,True
458,33,2025-05-19 21:50:27,2025-05-19 22:05:27,15,True
459,34,2024-03-17 11:39:36,2024-03-17 12:15:36,36,True
460,34,2023-12-20 09:59:58,2023-12-20 10:40:58,41,True
461,34,2024-03-24 22:56:28,2024-03-24 23:25:28,29,True
462,34,2024-06-07 01:51:08,2024-06-07 02:12:08,21,True
463,34,2025-03-15 08:30:29,2025-03-15 09:30:29,60,True
464,34,2024-04-10 06:02:43,2024-04-10 07:13:43,71,True
465,34,2025-05-08 08:54:38,2025-05-08 09:31:38,37,True
466,34,2024-09-04 12:44:47,2024-09-04 13:07:47,23,True
467,34,2024-06-29 10:20:43,2024-06-29 11:17:43,57,True
468,34,2025-05-31 01:49:20,2025-05-31 02:02:20,13,True
469,34,2023-08-13 14:22:05,2023-08-13 14:51:05,29,True
470,34,2023-11-27 13:07:58,2023-11-27 13:31:58,24,True
471,34,2024-01-18 22:45:52,2024-01-18 23:02:52,17,True
472,34,2023-08-24 22:02:44,2023-08-24 22:32:44,30,False
473,35,2024-03-04 21:30:11,2024-03-04 21:54:11,24,True
474,35,2024-03-24 09:16:16,2024-03-24 09:30:16,14,True
475,35,2024-07-23 07:34:03,2024-07-23 07:52:03,18,True
476,35,2025-04-21 14:49:57,2025-04-21 15:09:57,20,True
477,35,2024-08-19 11:44:31,2024-08-19 12:20:31,36,True
478,35,2025-05-04 01:28:12,2025-05-04 01:49:12,21,True
479,35,2025-05-12 12:01:11,2025-05-12 12:37:11,36,True
480,35,2025-04-28 01:13:14,2025-04-28 01:45:14,32,True
481,35,2024-02-06 22:26:56,2024-02-06 22:58:56,32,True
482,35,2023-08-31 02:21:25,2023-08-31 03:05:25,44,True
483,35,2024-03-03 18:01:49,2024-03-03 18:08:49,7,True
484,36,2025-01-03 14:57:24,2025-01-03 15:13:24,16,True
485,36,2024-09-05 11:29:25,2024-09-05 11:59:25,30,False
486,36,2024-02-19 04:02:58,2024-02-19 04:07:58,5,True
487,36,2025-05-14 18:27:11,2025-05-14 18:56:11,29,True
488,36,2024-08-21 16:51:48,2024-08-21 17:34:48,43,True
489,36,2024-04-13 05:00:10,2024-04-13 05:34:10,34,True
490,36,2025-03-05 20:28:41,2025-03-05 21:04:41,36,True
491,36,2023-11-07 21:34:19,2023-11-07 21:52:19,18,True
492,36,2025-03-12 13:55:37,2025-03-12 14:00:37,5,True
493,36,2023-12-20 02:59:10,2023-12-20 03:11:10,12,True
494,36,2024-05-24 04:58:02,2024-05-24 05:17:02,19,True
495,36,2025-06-13 15:14:50,2025-06-13 15:37:50,23,True
496,36,2023-10-06 00:23:27,2023-10-06 01:06:27,43,True
497,36,2024-03-22 22:16:18,2024-03-22 22:50:18,34,True
498,36,2024-12-03 04:52:02,2024-12-03 05:49:02,57,True
499,36,2025-06-18 08:31:52,2025-06-18 08:39:52,8,False
500,36,2024-01-08 05:42:55,2024-01-08 06:23:55,41,True
501,36,2024-04-04 05:54:36,2024-04-04 06:31:36,37,True
502,37,2025-05-09 18:46:46,2025-05-09 19:08:46,22,True
503,37,2024-01-23 00:12:18,2024-01-23 00:41:18,29,True
504,37,2025-06-25 22:48:30,2025-06-25 23:22:30,34,True
505,37,2025-05-24 18:43:56,2025-05-24 19:29:56,46,True
506,37,2024-10-15 10:49:32,2024-10-15 11:05:32,16,True
507,37,2024-08-27 09:41:25,2024-08-27 10:21:25,40,True
508,37,2023-12-26 04:12:15,2023-12-26 04:56:15,44,True
509,37,2025-04-13 14:01:09,2025-04-13 14:44:09,43,True
510,37,2025-05-15 12:06:42,2025-05-15 12:11:42,5,True
511,37,2025-02-13 15:31:49,2025-02-13 16:21:49,50,True
512,37,2024-02-03 00:37:08,2024-02-03 00:51:08,14,True
513,37,2024-02-14 12:31:14,2024-02-14 12:36:14,5,True
514,37,2024-02-08 19:58:27,2024-02-08 20:48:27,50,True
515,37,2024-12-03 22:13:15,2024-12-03 22:44:15,31,True
516,37,2023-08-07 22:34:33,2023-08-07 23:06:33,32,True
517,37,2024-08-15 00:31:54,2024-08-15 00:50:54,19,True
518,37,2023-12-05 20:47:56,2023-12-05 21:13:56,26,True
519,38,2025-01-10 20:33:18,2025-01-10 21:07:18,34,True
520,38,2023-12-10 05:53:46,2023-12-10 06:31:46,38,True
521,38,2025-05-30 04:21:13,2025-05-30 05:26:13,65,False
522,38,2024-11-06 08:50:58,2024-11-06 09:17:58,27,True
523,38,2023-07-11 08:30:20,2023-07-11 09:03:20,33,True
524,38,2024-07-22 08:16:36,2024-07-22 08:48:36,32,True
525,38,2024-11-10 10:49:48,2024-11-10 11:57:48,68,True
526,38,2023-09-25 06:12:18,2023-09-25 07:25:18,73,True
527,38,2025-05-14 21:52:37,2025-05-14 22:47:37,55,True
528,38,2025-02-17 13:44:17,2025-02-17 14:39:17,55,True
529,39,2025-04-30 00:20:12,2025-04-30 01:09:12,49,True
530,39,2023-10-09 22:42:30,2023-10-09 23:15:30,33,True
531,39,2023-09-23 23:47:37,2023-09-24 00:32:37,45,True
532,39,2024-03-23 05:35:35,2024-03-23 05:42:35,7,True
533,39,2024-08-02 04:10:46,2024-08-02 04:50:46,40,True
534,39,2023-09-03 15:12:17,2023-09-03 16:12:17,60,True
535,39,2025-05-09 08:22:48,2025-05-09 08:46:48,24,True
536,39,2024-01-19 07:25:38,2024-01-19 08:13:38,48,True
537,39,2023-10-20 09:55:45,2023-10-20 10:56:45,61,True
538,39,2024-03-19 03:12:08,2024-03-19 03:57:08,45,True
539,39,2025-06-05 07:48:06,2025-06-05 08:38:06,50,True
540,39,2024-01-18 05:17:05,2024-01-18 05:28:05,11,True
541,39,2025-04-12 20:29:49,2025-04-12 20:49:49,20,True
542,39,2024-05-09 09:52:14,2024-05-09 10:48:14,56,True
543,39,2025-04-19 20:29:28,2025-04-19 21:18:28,49,True
544,40,2025-01-30 17:14:51,2025-01-30 17:56:51,42,True
545,40,2024-01-03 21:41:31,2024-01-03 21:56:31,15,True
546,40,2025-03-05 18:45:39,2025-03-05 19:13:39,28,True
547,40,2024-10-15 07:41:59,2024-10-15 07:59:59,18,True
548,40,2024-11-04 22:32:25,2024-11-04 23:28:25,56,True
549,40,2023-08-02 15:52:25,2023-08-02 16:20:25,28,True
550,40,2024-06-25 08:42:01,2024-06-25 09:02:01,20,True
551,40,2024-10-09 17:12:53,2024-10-09 17:57:53,45,True
552,40,2023-10-25 15:50:40,2023-10-25 16:15:40,25,False
553,40,2024-10-13 13:56:16,2024-10-13 14:14:16,18,True
554,40,2025-02-13 03:04:50,2025-02-13 03:52:50,48,True
555,40,2023-07-16 15:29:18,2023-07-16 15:59:18,30,True
556,40,2024-07-18 14:29:42,2024-07-18 15:16:42,47,True
557,40,2025-01-30 01:51:27,2025-01-30 02:25:27,34,True
558,41,2025-03-28 13:13:40,2025-03-28 14:09:40,56,True
559,41,2025-02-16 09:45:38,2025-02-16 10:48:38,63,True
560,41,2023-12-07 17:34:07,2023-12-07 18:40:07,66,True
561,41,2024-05-18 00:06:41,2024-05-18 00:53:41,47,True
562,41,2024-05-24 00:51:54,2024-05-24 01:43:54,52,False
563,41,2024-08-22 20:42:21,2024-08-22 21:33:21,51,True
564,41,2024-04-15 13:37:54,2024-04-15 14:11:54,34,True
565,41,2024-02-19 18:22:40,2024-02-19 19:08:40,46,True
566,41,2023-11-12 16:52:00,2023-11-12 17:58:00,66,True
567,41,2024-06-04 00:57:50,2024-06-04 02:04:50,67,True
568,41,2023-09-17 14:00:17,2023-09-17 15:01:17,61,True
569,41,2025-04-23 15:21:36,2025-04-23 15:36:36,15,True
570,41,2024-10-11 19:52:31,2024-10-11 20:35:31,43,True
571,41,2023-08-01 05:22:13,2023-08-01 06:24:13,62,True
572,41,2025-01-05 15:35:40,2025-01-05 16:55:40,80,True
573,41,2024-11-20 16:24:12,2024-11-20 17:18:12,54,True
574,42,2025-02-12 16:58:07,2025-02-12 17:43:07,45,True
575,42,2025-02-11 12:34:23,2025-02-11 13:39:23,65,True
576,42,2025-05-09 06:34:29,2025-05-09 07:21:29,47,True
577,42,2023-08-13 02:05:25,2023-08-13 02:51:25,46,True
578,42,2025-05-05 17:24:58,2025-05-05 18:39:58,75,True
579,42,2024-03-22 14:17:36,2024-03-22 15:04:36,47,True
580,42,2024-10-14 06:59:09,2024-10-14 07:32:09,33,True
581,42,2024-10-21 00:25:06,2024-10-21 01:04:06,39,True
582,42,2023-07-31 11:38:41,2023-07-31 12:04:41,26,True
583,42,2023-07-16 15:31:35,2023-07-16 16:33:35,62,True
584,42,2023-10-17 04:10:14,2023-10-17 05:02:14,52,True
585,42,2025-03-14 16:31:42,2025-03-14 17:31:42,60,True
586,42,2023-11-05 07:28:02,2023-11-05 08:30:02,62,True
587,42,2023-09-29 16:07:27,2023-09-29 16:44:27,37,True
588,43,2024-02-09 00:13:32,2024-02-09 00:24:32,11,True
589,43,2024-02-16 18:03:25,2024-02-16 18:23:25,20,True
590,43,2024-10-24 03:30:07,2024-10-24 03:52:07,22,True
591,43,2025-05-18 17:19:39,2025-05-18 18:02:39,43,True
592,43,2023-09-23 17:58:13,2023-09-23 18:22:13,24,False
593,43,2023-07-17 11:43:54,2023-07-17 11:59:54,16,True
594,43,2024-02-03 02:50:12,2024-02-03 03:17:12,27,True
595,43,2025-06-04 00:13:10,2025-06-04 00:18:10,5,True
596,43,2024-11-14 20:44:34,2024-11-14 20:57:34,13,True
597,43,2023-09-26 07:22:48,2023-09-26 08:06:48,44,True
598,43,2025-04-29 01:54:18,2025-04-29 02:17:18,23,True
599,44,2025-01-05 13:20:43,2025-01-05 14:16:43,56,True
600,44,2024-07-18 15:22:08,2024-07-18 16:37:08,75,True
601,44,2024-09-28 13:31:15,2024-09-28 14:17:15,46,True
602,44,2023-08-30 14:11:40,2023-08-30 15:15:40,64,True
603,44,2025-06-22 20:26:45,2025-06-22 20:51:45,25,True
604,44,2025-04-21 17:53:24,2025-04-21 18:26:24,33,True
605,44,2023-11-20 02:58:23,2023-11-20 03:43:23,45,True
606,44,2023-11-19 20:56:39,2023-11-19 21:27:39,31,True
607,44,2024-09-24 19:53:50,2024-09-24 20:37:50,44,True
608,44,2024-03-10 14:22:10,2024-03-10 15:21:10,59,True
609,44,2023-10-18 18:35:36,2023-10-18 19:05:36,30,True
610,44,2025-01-14 16:31:04,2025-01-14 17:30:04,59,True
611,44,2023-11-03 17:24:14,2023-11-03 17:39:14,15,True
612,44,2024-12-05 17:11:59,2024-12-05 17:46:59,35,True
613,44,2024-09-09 02:56:47,2024-09-09 03:37:47,41,True
614,44,2023-11-11 09:04:39,2023-11-11 09:34:39,30,False
615,45,2024-12-09 16:01:09,2024-12-09 16:51:09,50,True
616,45,2025-03-14 09:41:49,2025-03-14 09:49:49,8,True
617,45,2025-01-20 22:01:09,2025-01-20 22:15:09,14,True
618,45,2024-03-05 09:58:58,2024-03-05 10:40:58,42,True
619,45,2024-12-04 11:13:56,2024-12-04 11:30:56,17,True
620,45,2025-06-03 01:26:23,2025-06-03 02:08:23,42,True
621,45,2024-03-11 11:08:06,2024-03-11 11:21:06,13,True
622,45,2025-04-10 15:43:47,2025-04-10 15:58:47,15,True
623,45,2024-10-21 17:44:59,2024-10-21 18:19:59,35,True
624,45,2023-11-30 21:32:54,2023-11-30 21:45:54,13,True
625,45,2023-12-16 13:07:11,2023-12-16 13:28:11,21,True
626,45,2023-10-29 14:04:55,2023-10-29 14:35:55,31,True
627,45,2024-10-07 14:44:18,2024-10-07 15:06:18,22,True
628,45,2025-01-11 05:59:09,2025-01-11 06:16:09,17,True
629,45,2024-05-16 12:46:27,2024-05-16 12:53:27,7,True
630,45,2024-11-19 23:39:10,2024-11-20 00:26:10,47,True
631,45,2023-11-14 00:29:26,2023-11-14 01:19:26,50,True
632,46,2024-07-13 14:51:17,2024-07-13 15:50:17,59,True
633,46,2024-09-14 05:30:12,2024-09-14 06:31:12,61,True
634,46,2023-06-29 04:38:40,2023-06-29 05:31:40,53,True
635,46,2024-03-19 17:58:19,2024-03-19 18:42:19,44,True
636,46,2024-06-08 04:01:54,2024-06-08 05:05:54,64,True
637,46,2024-11-15 17:39:30,2024-11-15 18:46:30,67,True
638,46,2025-04-11 11:54:08,2025-04-11 12:15:08,21,True
639,46,2025-02-24 14:49:48,2025-02-24 15:34:48,45,True
640,46,2025-01-19 06:50:53,2025-01-19 08:19:53,89,True
641,46,2023-12-09 21:04:00,2023-12-09 22:07:00,63,True
642,47,2023-12-10 16:58:14,2023-12-10 17:59:14,61,True
643,47,2024-05-04 22:30:21,2024-05-04 23:27:21,57,True
644,47,2024-07-02 16:59:39,2024-07-02 17:59:39,60,True
645,47,2025-06-07 04:11:20,2025-06-07 04:48:20,37,True
646,47,2024-06-05 03:28:09,2024-06-05 04:05:09,37,True
647,47,2023-09-03 02:13:50,2023-09-03 03:07:50,54,True
648,47,2023-08-02 21:55:51,2023-08-02 22:51:51,56,True
649,47,2025-06-10 04:35:58,2025-06-10 05:11:58,36,True
650,47,2023-07-31 10:26:31,2023-07-31 11:22:31,56,True
651,47,2023-11-12 01:44:30,2023-11-12 02:16:30,32,True
652,47,2024-09-13 15:39:49,2024-09-13 16:30:49,51,False
653,47,2025-01-23 16:58:30,2025-01-23 17:27:30,29,True
654,47,2023-09-24 09:21:52,2023-09-24 10:31:52,70,True
655,47,2024-07-01 12:46:37,2024-07-01 13:32:37,46,True
656,47,2023-10-21 20:34:49,2023-10-21 21:14:49,40,True
657,47,2025-03-12 15:31:58,2025-03-12 16:04:58,33,True
658,47,2024-04-01 13:31:01,2024-04-01 14:03:01,32,True
659,48,2023-09-08 05:31:00,2023-09-08 06:07:00,36,True
660,48,2024-06-21 02:31:43,2024-06-21 02:56:43,25,True
661,48,2023-10-20 02:05:02,2023-10-20 02:25:02,20,True
662,48,2023-09-09 00:54:48,2023-09-09 01:34:48,40,True
663,48,2024-10-11 04:06:31,2024-10-11 04:12:31,6,True
664,48,2025-05-23 16:19:01,2025-05-23 16:50:01,31,True
665,48,2025-06-13 09:03:09,2025-06-13 09:40:09,37,True
666,48,2023-12-07 12:15:23,2023-12-07 13:16:23,61,True
667,48,2025-05-31 10:04:29,2025-05-31 10:39:29,35,True
668,48,2024-11-04 06:01:51,2024-11-04 06:31:51,30,True
669,48,2024-10-01 21:42:04,2024-10-01 22:21:04,39,True
670,48,2023-11-08 17:55:43,2023-11-08 18:19:43,24,True
671,48,2023-09-01 15:12:43,2023-09-01 15:43:43,31,True
672,48,2025-03-16 15:46:51,2025-03-16 16:21:51,35,True
673,48,2024-10-26 19:32:13,2024-10-26 20:16:13,44,True
674,48,2025-03-04 01:57:52,2025-03-04 02:21:52,24,True
675,48,2024-05-10 17:21:40,2024-05-10 17:55:40,34,True
676,48,2024-11-25 22:22:34,2024-11-25 22:30:34,8,True
677,49,2024-01-05 15:21:38,2024-01-05 16:12:38,51,True
678,49,2025-03-17 00:31:53,2025-03-17 01:03:53,32,True
679,49,2025-01-17 10:52:44,2025-01-17 11:50:44,58,True
680,49,2024-06-11 16:05:40,2024-06-11 16:46:40,41,True
681,49,2024-02-20 01:21:22,2024-02-20 01:53:22,32,True
682,49,2024-12-29 18:05:19,2024-12-29 18:41:19,36,True
683,49,2023-10-01 20:43:43,2023-10-01 21:42:43,59,True
684,49,2023-11-28 10:08:36,2023-11-28 11:23:36,75,True
685,49,2025-06-05 14:52:36,2025-06-05 15:47:36,55,True
686,49,2023-12-03 10:35:53,2023-12-03 11:33:53,58,True
687,49,2024-11-13 19:21:23,2024-11-13 20:33:23,72,True
688,49,2023-10-17 17:54:05,2023-10-17 18:25:05,31,True
689,49,2025-05-23 18:39:48,2025-05-23 19:41:48,62,True
690,49,2025-04-29 22:24:36,2025-04-29 23:18:36,54,False
691,49,2024-07-03 11:58:11,2024-07-03 13:01:11,63,True
692,50,2024-10-03 19:38:28,2024-10-03 20:05:28,27,True
693,50,2024-12-30 05:07:40,2024-12-30 05:52:40,45,True
694,50,2024-01-27 11:31:40,2024-01-27 11:55:40,24,True
695,50,2025-06-25 13:01:34,2025-06-25 13:48:34,47,True
696,50,2024-03-06 23:26:34,2024-03-07 00:23:34,57,False
697,50,2025-06-20 14:42:37,2025-06-20 15:12:37,30,True
698,50,2025-03-15 22:50:55,2025-03-15 23:32:55,42,True
699,50,2024-08-14 15:48:21,2024-08-14 16:09:21,21,True
700,50,2024-12-03 03:59:54,2024-12-03 04:31:54,32,True
701,50,2024-10-25 22:12:30,2024-10-25 22:33:30,21,True
702,50,2024-11-09 18:31:10,2024-11-09 19:24:10,53,True
703,50,2025-03-17 12:51:27,2025-03-17 13:18:27,27,True
704,50,2023-11-05 15:28:33,2023-11-05 16:09:33,41,True
705,50,2025-05-28 05:05:04,2025-05-28 05:49:04,44,True
706,50,2024-04-19 00:25:19,2024-04-19 01:46:19,81,True
707,51,2024-03-29 13:31:55,2024-03-29 13:44:55,13,True
708,51,2025-02-16 21:58:54,2025-02-16 22:18:54,20,True
709,51,2024-09-21 12:58:17,2024-09-21 13:40:17,42,True
710,51,2025-06-22 13:29:39,2025-06-22 13:51:39,22,True
711,51,2023-11-29 07:56:28,2023-11-29 08:33:28,37,True
712,51,2024-10-19 09:55:35,2024-10-19 10:07:35,12,True
713,51,2025-04-15 17:52:10,2025-04-15 18:24:10,32,True
714,51,2023-12-22 02:34:03,2023-12-22 02:42:03,8,False
715,51,2025-04-13 11:00:27,2025-04-13 11:20:27,20,True
716,51,2025-01-25 11:48:54,2025-01-25 12:20:54,32,True
717,51,2024-06-11 21:33:57,2024-06-11 21:57:57,24,True
718,51,2025-01-31 14:46:06,2025-01-31 15:24:06,38,True
719,51,2023-08-15 20:29:14,2023-08-15 21:03:14,34,True
720,51,2024-10-13 07:47:38,2024-10-13 08:06:38,19,True
721,51,2024-07-20 10:57:10,2024-07-20 11:40:10,43,True
722,51,2024-01-12 12:27:59,2024-01-12 12:57:59,30,True
723,52,2024-11-08 13:31:28,2024-11-08 14:18:28,47,True
724,52,2024-06-21 09:15:46,2024-06-21 10:09:46,54,True
725,52,2023-09-12 12:26:46,2023-09-12 13:27:46,61,True
726,52,2023-12-17 18:38:00,2023-12-17 19:11:00,33,True
727,52,2024-06-16 20:24:04,2024-06-16 21:14:04,50,True
728,52,2024-02-13 10:34:53,2024-02-13 10:39:53,5,True
729,52,2025-03-15 00:11:22,2025-03-15 01:05:22,54,True
730,52,2025-05-21 22:43:36,2025-05-21 23:29:36,46,True
731,52,2025-01-12 04:59:38,2025-01-12 05:35:38,36,True
732,52,2024-10-17 07:17:09,2024-10-17 08:12:09,55,True
733,52,2024-02-19 19:10:04,2024-02-19 20:18:04,68,False
734,52,2023-07-08 01:15:53,2023-07-08 01:58:53,43,True
735,52,2024-10-22 06:19:40,2024-10-22 06:55:40,36,True
736,52,2023-12-05 16:15:18,2023-12-05 17:08:18,53,True
737,52,2024-04-04 15:44:31,2024-04-04 16:14:31,30,True
738,52,2024-04-16 06:56:47,2024-04-16 07:37:47,41,True
739,52,2023-08-09 00:47:32,2023-08-09 01:56:32,69,True
740,53,2025-01-21 05:56:40,2025-01-21 06:47:40,51,True
741,53,2024-10-25 04:05:00,2024-10-25 05:15:00,70,True
742,53,2023-12-12 14:34:40,2023-12-12 15:34:40,60,True
743,53,2025-02-22 02:47:22,2025-02-22 03:58:22,71,True
744,53,2024-06-08 01:19:02,2024-06-08 01:48:02,29,True
745,53,2024-03-21 01:15:21,2024-03-21 01:32:21,17,False
746,53,2023-08-13 08:40:39,2023-08-13 08:58:39,18,True
747,53,2024-12-12 18:24:33,2024-12-12 19:31:33,67,True
748,53,2025-01-25 18:47:56,2025-01-25 19:47:56,60,True
749,53,2023-07-31 01:10:20,2023-07-31 01:50:20,40,True
750,53,2024-02-15 18:04:15,2024-02-15 18:49:15,45,True
751,53,2024-08-16 13:26:54,2024-08-16 14:22:54,56,False
752,53,2025-02-01 00:18:28,2025-02-01 00:58:28,40,False
753,53,2025-05-12 10:54:54,2025-05-12 11:32:54,38,True
754,53,2024-10-22 01:00:50,2024-10-22 01:41:50,41,True
755,54,2024-03-23 04:18:54,2024-03-23 05:10:54,52,True
756,54,2024-05-05 21:15:16,2024-05-05 22:00:16,45,True
757,54,2024-12-05 09:01:51,2024-12-05 09:58:51,57,True
758,54,2023-08-19 18:18:43,2023-08-19 19:13:43,55,True
759,54,2024-08-14 18:29:12,2024-08-14 19:03:12,34,True
760,54,2025-04-28 23:04:54,2025-04-28 23:53:54,49,True
761,54,2024-03-04 03:19:45,2024-03-04 04:22:45,63,True
762,54,2024-05-05 23:49:00,2024-05-06 00:55:00,66,True
763,54,2023-07-10 12:04:54,2023-07-10 12:53:54,49,True
764,54,2025-05-09 22:38:13,2025-05-09 23:39:13,61,True
765,54,2023-09-02 20:43:29,2023-09-02 21:41:29,58,True
766,54,2024-12-05 18:05:18,2024-12-05 18:59:18,54,True
767,54,2024-09-02 21:47:19,2024-09-02 22:48:19,61,True
768,54,2023-11-29 15:56:35,2023-11-29 16:37:35,41,True
769,54,2024-02-17 16:00:19,2024-02-17 16:55:19,55,True
770,54,2024-07-31 19:33:09,2024-07-31 20:03:09,30,True
771,55,2024-03-15 11:37:31,2024-03-15 12:49:31,72,True
772,55,2023-11-10 04:36:06,2023-11-10 05:14:06,38,True
773,55,2024-06-10 17:01:24,2024-06-10 17:31:24,30,True
774,55,2023-06-28 12:55:56,2023-06-28 13:37:56,42,True
775,55,2023-10-06 07:02:06,2023-10-06 07:44:06,42,True
776,55,2023-12-30 10:02:14,2023-12-30 10:49:14,47,True
777,55,2024-05-10 14:49:08,2024-05-10 15:32:08,43,True
778,55,2023-10-21 18:50:27,2023-10-21 19:10:27,20,True
779,55,2023-07-09 01:03:10,2023-07-09 01:52:10,49,True
780,55,2024-09-25 01:25:10,2024-09-25 02:19:10,54,True
781,55,2024-10-16 10:44:08,2024-10-16 11:32:08,48,True
782,56,2023-09-06 08:21:00,2023-09-06 08:51:00,30,True
783,56,2024-12-11 15:31:33,2024-12-11 16:27:33,56,True
784,56,2023-09-01 18:06:05,2023-09-01 18:35:05,29,True
785,56,2024-02-07 18:17:09,2024-02-07 18:22:09,5,True
786,56,2025-05-15 09:20:38,2025-05-15 09:38:38,18,True
787,56,2024-08-18 16:13:51,2024-08-18 16:40:51,27,True
788,56,2024-12-28 09:35:14,2024-12-28 10:28:14,53,True
789,56,2024-05-07 06:10:06,2024-05-07 06:51:06,41,True
790,56,2025-05-19 15:37:32,2025-05-19 15:49:32,12,True
791,56,2024-04-17 22:14:07,2024-04-17 23:16:07,62,True
792,57,2024-07-20 18:05:59,2024-07-20 18:55:59,50,True
793,57,2024-10-12 23:14:18,2024-10-13 00:07:18,53,True
794,57,2024-04-19 17:11:00,2024-04-19 18:00:00,49,True
795,57,2024-08-14 21:26:11,2024-08-14 22:11:11,45,True
796,57,2024-07-14 08:30:56,2024-07-14 09:22:56,52,True
797,57,2023-12-02 15:48:47,2023-12-02 16:34:47,46,True
798,57,2023-10-26 15:54:58,2023-10-26 16:40:58,46,True
799,57,2024-06-20 11:45:17,2024-06-20 12:48:17,63,True
800,57,2024-06-15 14:42:03,2024-06-15 15:19:03,37,True
801,57,2023-08-25 12:29:46,2023-08-25 13:16:46,47,True
802,57,2024-09-09 20:38:13,2024-09-09 21:18:13,40,True
803,58,2025-01-10 23:33:33,2025-01-11 00:33:33,60,True
804,58,2023-10-02 11:14:08,2023-10-02 12:01:08,47,True
805,58,2024-10-16 10:49:45,2024-10-16 11:11:45,22,True
806,58,2024-11-02 04:34:39,2024-11-02 05:13:39,39,True
807,58,2023-07-18 20:08:26,2023-07-18 20:28:26,20,True
808,58,2025-05-28 18:55:33,2025-05-28 19:24:33,29,True
809,58,2024-11-17 04:01:21,2024-11-17 04:41:21,40,True
810,58,2025-06-01 05:09:52,2025-06-01 05:51:52,42,True
811,58,2024-07-22 18:55:21,2024-07-22 19:40:21,45,True
812,58,2024-06-09 05:51:15,2024-06-09 06:44:15,53,True
813,59,2024-07-30 01:02:11,2024-07-30 01:53:11,51,True
814,59,2024-03-11 14:04:48,2024-03-11 14:40:48,36,True
815,59,2025-03-03 05:43:31,2025-03-03 06:37:31,54,True
816,59,2025-05-11 20:38:33,2025-05-11 21:38:33,60,True
817,59,2025-05-15 07:39:30,2025-05-15 08:53:30,74,True
818,59,2024-11-09 11:40:38,2024-11-09 12:15:38,35,True
819,59,2025-04-15 15:57:34,2025-04-15 16:53:34,56,True
820,59,2024-11-19 05:38:57,2024-11-19 06:25:57,47,True
